datetime,National Hourly Demand,Northen Region Hourly Demand,Western Region Hourly Demand,Eastern Region Hourly Demand,Southern Region Hourly Demand,North-Eastern Region Hourly Demand,temperature,humidity,wind_speed,precipitation,Year,Month,Day,Hour,DayOfWeek,Weekend,Lag_1,Lag_24,Lag_168,Rolling_Mean_24,Rolling_STD_24,Peak,Festival_Name,Festival,Holiday,Holiday_Name,Lag_2,Lag_3,Lag_6,Lag_12,Lag_48,Lag_72,Rolling_Max_24,Rolling_Min_24,Rolling_Mean_168,lockdown,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos,temp_x_hour,temp_x_month,temp_squared,time_idx
2020-07-09 16:00:00,152716.42,57225.68,39761.67,17359.24,36344.97,2024.85,28.51764705882353,79.58823529411765,12.694117647058825,0.3058823529411765,2020,7,9,16,3,0,155021.91,151124.75,162262.52,148508.36083333334,6072.170432545594,0,0,0,0,None,154115.06,152441.12,152964.27,138364.55,147420.16,146209.57,155573.64,138364.55,148775.85297619048,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,456.2823529411765,199.6235294117647,813.2561937716264,13001.0
2020-07-09 17:00:00,149043.24,55578.19,39574.06,17402.02,34436.51,2052.47,28.2,79.88235294117646,12.194117647058825,0.3294117647058823,2020,7,9,17,3,0,152716.42,145742.61,157693.21,148645.8870833333,6044.119065194099,0,0,0,0,None,155021.91,154115.06,154053.6,138820.45,142647.09,140735.4,155573.64,138364.55,148724.3650595238,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,479.4,197.4,795.24,13002.0
2020-07-09 18:00:00,147951.96,54414.42,38777.51,18269.6,34032.45,2457.99,27.51764705882353,83.76470588235294,10.552941176470588,0.2176470588235294,2020,7,9,18,3,0,149043.24,143680.99,156226.36,148823.84416666665,5953.781822221995,0,0,0,0,None,152716.42,155021.91,154107.99,139225.95,140960.75,140685.43,155573.64,138364.55,148675.11267857143,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,495.3176470588236,192.6235294117647,757.2208996539794,13003.0
2020-07-09 19:00:00,155534.74,56396.81,39716.89,20383.12,36397.11,2640.81,26.97647058823529,86.3529411764706,9.976470588235294,0.1176470588235294,2020,7,9,19,3,0,147951.96,149929.45,163105.64,149057.39791666667,6107.007862747281,0,0,0,0,None,149043.24,152716.42,152441.12,142759.91,149618.13,149515.09,155573.64,138364.55,148630.04779761905,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,512.5529411764705,188.83529411764704,727.7299653979237,13004.0
2020-07-09 20:00:00,158987.11,60170.76,39751.22,20838.05,35601.64,2625.45,26.694117647058825,87.58823529411765,10.705882352941176,0.088235294117647,2020,7,9,20,3,0,155534.74,155180.03,167146.84,149216.02625,6318.730553214445,0,0,0,0,None,147951.96,149043.24,154115.06,147207.38,153730.54,152385.68,158987.11,138364.55,148581.47797619048,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,533.8823529411765,186.85882352941178,712.5759169550173,13005.0
2020-07-09 21:00:00,160196.13,61784.92,39294.9,21143.48,35480.31,2492.52,26.488235294117647,88.23529411764706,12.047058823529412,0.2529411764705882,2020,7,9,21,3,0,158987.11,155573.64,167645.15,149408.62999999998,6585.753069590062,0,0,0,0,None,155534.74,147951.96,155021.91,151193.43,153599.42,153160.12,160196.13,138364.55,148537.13857142857,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,556.2529411764706,185.41764705882352,701.6266089965397,13006.0
2020-07-09 22:00:00,160248.86,62871.81,39723.26,21023.84,34337.49,2292.46,26.194117647058825,89.29411764705883,12.223529411764709,0.2411764705882352,2020,7,9,22,3,0,160196.13,154689.85,168448.72,149640.25541666665,6871.146332151054,0,0,0,0,None,158987.11,155534.74,152716.42,152964.27,153377.29,152390.66,160248.86,138364.55,148488.32988095237,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,576.2705882352941,183.35882352941178,686.1317993079585,13007.0
2020-07-09 23:00:00,157008.83,62014.12,39488.1,21002.63,32405.8,2098.19,26.052941176470583,89.52941176470588,11.36470588235294,0.3764705882352941,2020,7,9,23,3,0,160248.86,152241.04,165793.91,149838.91333333333,7016.98450600525,0,0,0,0,None,160196.13,158987.11,149043.24,154053.6,151352.64,148960.96,160248.86,138364.55,148436.03773809524,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,599.2176470588234,182.37058823529406,678.7557439446364,13008.0
2020-07-10 00:00:00,153063.5,60927.58,38482.82,20481.17,31195.98,1975.94,25.86470588235294,89.88235294117646,11.858823529411763,0.3941176470588235,2020,7,10,0,4,0,157008.83,148776.65,163031.33,150017.53208333332,7043.280762900396,0,0,0,0,None,160248.86,160196.13,147951.96,154107.99,147708.22,145821.94,160248.86,138364.55,148376.70541666666,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,181.05294117647057,668.9830103806228,13009.0
2020-07-10 01:00:00,149310.08,59385.3,37679.61,20078.5,30292.17,1874.5,25.62941176470588,90.70588235294116,11.776470588235291,0.4647058823529412,2020,7,10,1,4,0,153063.5,145123.55,160005.87,150191.97083333333,6968.246690381162,0,0,0,0,None,157008.83,160248.86,155534.74,152441.12,144802.64,143415.87,160248.86,138364.55,148313.03999999998,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,25.62941176470588,179.40588235294115,656.8667474048441,13010.0
2020-07-10 02:00:00,145406.21,57772.79,36859.27,19615.41,29371.04,1787.71,25.429411764705883,91.05882352941175,11.876470588235296,0.388235294117647,2020,7,10,2,4,0,149310.08,141338.07,157550.39,150361.47666666663,6790.725766106836,0,0,0,0,None,153063.5,157008.83,158987.11,154115.06,141447.69,140143.61,160248.86,138364.55,148240.7532142857,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,50.858823529411765,178.00588235294117,646.6549826989619,13011.0
2020-07-10 03:00:00,142928.82,56398.71,36557.58,19303.79,28984.62,1684.12,25.352941176470587,91.17647058823528,12.123529411764704,0.5058823529411764,2020,7,10,3,4,0,145406.21,138932.74,154449.06,150527.98,6542.782284747814,0,0,0,0,None,149310.08,153063.5,160196.13,155021.91,138952.11,137658.17,160248.86,138364.55,148172.18035714288,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,76.05882352941177,177.47058823529412,642.7716262975778,13012.0
2020-07-10 04:00:00,141841.2,55689.06,36773.25,18681.97,29049.26,1647.65,25.21764705882353,91.23529411764706,11.8,0.7705882352941177,2020,7,10,4,4,0,142928.82,138364.55,153440.94,150672.84041666667,6295.58675313917,0,0,0,0,None,145406.21,149310.08,160248.86,152716.42,138349.87,137422.65,160248.86,138820.45,148103.13428571427,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,100.87058823529412,176.5235294117647,635.929723183391,13013.0
2020-07-10 05:00:00,141329.73,54769.95,37690.99,17741.61,29482.51,1644.66,25.37058823529412,90.11764705882354,11.382352941176473,0.5352941176470588,2020,7,10,5,4,0,141841.2,138820.45,153661.92,150777.39375,6108.239941137269,0,0,0,0,None,142928.82,145406.21,157008.83,149043.24,138043.04,138224.1,160248.86,139225.95,148029.72839285716,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,126.85294117647061,177.59411764705885,643.6667474048445,13014.0
2020-07-10 06:00:00,142044.32,52651.07,38907.15,17152.71,31622.56,1710.83,25.74117647058824,88.58823529411765,11.729411764705883,1.5058823529411764,2020,7,10,6,4,0,141329.73,139225.95,154703.29,150894.82583333334,5900.049544590933,0,0,0,0,None,141841.2,142928.82,153063.5,147951.96,138048.54,139927.52,160248.86,141329.73,147954.37738095238,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,154.44705882352943,180.18823529411767,662.6081660899656,13015.0
2020-07-10 07:00:00,145178.29,52271.22,39967.32,16909.57,34192.3,1837.89,26.288235294117644,87.17647058823529,13.664705882352942,0.9647058823529412,2020,7,10,7,4,0,142044.32,142759.91,157720.23,150995.59166666667,5774.387536507544,0,0,0,0,None,141329.73,141841.2,149310.08,155534.74,141350.41,143727.67,160248.86,141329.73,147879.72297619047,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,184.0176470588235,184.0176470588235,691.0713148788926,13016.0
2020-07-10 08:00:00,148376.79,53121.91,40419.42,16920.52,36045.27,1869.67,26.876470588235293,84.76470588235294,14.641176470588237,0.711764705882353,2020,7,10,8,4,0,145178.29,147207.38,159759.62,151044.31708333336,5745.895613578217,0,0,0,0,None,142044.32,141329.73,145406.21,158987.11,145803.32,147388.54,160248.86,141329.73,147811.9680357143,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,215.01176470588234,188.13529411764705,722.3446712802768,13017.0
2020-07-10 09:00:00,152405.16,55609.64,40965.27,17026.67,36999.01,1804.56,27.50588235294118,81.88235294117646,15.005882352941176,0.6529411764705882,2020,7,10,9,4,0,148376.79,151193.43,161955.7,151094.80583333332,5752.582623400183,0,0,0,0,None,145178.29,142044.32,142928.82,160196.13,151044.61,151232.77,160248.86,141329.73,147755.11958333332,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,247.5529411764706,192.54117647058825,756.573564013841,13018.0
2020-07-10 10:00:00,154736.56,58180.79,40876.87,17234.72,36667.39,1776.78,28.24117647058824,79.6470588235294,14.98235294117647,0.4588235294117647,2020,7,10,10,4,0,152405.16,152964.27,164287.86,151168.65125,5788.884997935929,0,0,0,0,None,148376.79,145178.29,141841.2,160248.86,153166.73,152817.98,160248.86,141329.73,147698.26660714287,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,282.4117647058824,197.68823529411767,797.5640484429068,13019.0
2020-07-10 11:00:00,154149.93,58309.7,40666.38,17108.22,36279.76,1785.86,28.81764705882353,77.11764705882354,15.823529411764708,0.5235294117647059,2020,7,10,11,4,0,154736.56,154053.6,166704.79,151172.665,5791.005266772413,0,0,0,0,None,152405.16,148376.79,141329.73,157008.83,153493.24,153228.53,160248.86,141329.73,147623.53529761903,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,316.99411764705883,201.7235294117647,830.4567820069203,13020.0
2020-07-10 12:00:00,153812.55,58406.74,39924.02,17170.42,36534.84,1776.52,29.352941176470587,75.29411764705883,16.01764705882353,0.4823529411764705,2020,7,10,12,4,0,154149.93,154107.99,166960.5,151160.355,5784.805017518527,0,0,0,0,None,154736.56,152405.16,142044.32,153063.5,153401.52,153497.66,160248.86,141329.73,147545.27369047617,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,352.2352941176471,205.47058823529412,861.5951557093425,13021.0
2020-07-10 13:00:00,152705.62,58672.74,39710.83,16795.3,35750.24,1776.51,29.794117647058822,72.70588235294117,16.61764705882353,0.2823529411764706,2020,7,10,13,4,0,153812.55,152441.12,166574.05,151171.37583333332,5787.60241344585,0,0,0,0,None,154149.93,154736.56,145178.29,149310.08,151934.61,151686.64,160248.86,141329.73,147462.72351190477,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,387.3235294117647,208.55882352941177,887.6894463667819,13022.0
2020-07-10 14:00:00,153784.67,60064.84,39941.53,16798.53,35114.24,1865.53,29.98235294117647,71.23529411764706,16.829411764705885,0.2823529411764706,2020,7,10,14,4,0,152705.62,154115.06,167617.47,151157.60958333334,5780.685007956759,0,0,0,0,None,153812.55,154149.93,148376.79,145406.21,153808.81,152200.86,160248.86,141329.73,147380.38541666666,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,419.7529411764706,209.8764705882353,898.9414878892733,13023.0
2020-07-10 15:00:00,154395.22,60144.88,39824.65,17174.53,35302.61,1948.55,29.552941176470583,72.52941176470588,17.2,0.2294117647058823,2020,7,10,15,4,0,153784.67,155021.91,166104.77,151131.4975,5763.861477480108,0,0,0,0,None,152705.62,153812.55,152405.16,142928.82,153681.39,150381.3,160248.86,141329.73,147310.6857142857,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,443.2941176470587,206.87058823529406,873.3763321799305,13024.0
2020-07-10 16:00:00,152243.51,58434.27,39797.99,17113.79,34866.65,2030.81,29.23529411764705,74.3529411764706,15.447058823529414,0.2588235294117647,2020,7,10,16,4,0,154395.22,152716.42,161460.33,151111.79291666666,5759.013932810272,0,0,0,0,None,153784.67,152705.62,154736.56,141841.2,151124.75,147420.16,160248.86,141329.73,147255.82369047622,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,467.7647058823528,204.64705882352936,854.7024221453282,13025.0
2020-07-10 17:00:00,146257.61,55279.03,39425.02,16620.19,32860.82,2072.56,28.71764705882353,76.41176470588235,12.694117647058825,0.1764705882352941,2020,7,10,17,4,0,152243.51,149043.24,153016.18,150995.725,5830.1480790712585,0,0,0,0,None,154395.22,153784.67,154149.93,141329.73,145742.61,142647.09,160248.86,141329.73,147215.59410714288,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,488.20000000000005,201.0235294117647,824.7032525951557,13026.0
2020-07-10 18:00:00,144438.07,53185.42,38784.51,17302.7,32786.27,2379.16,28.0,79.88235294117646,13.052941176470588,0.1823529411764706,2020,7,10,18,4,0,146257.61,147951.96,150966.38,150849.31291666668,5952.742408255299,0,0,0,0,None,152243.51,154395.22,153812.55,142044.32,143680.99,140960.75,160248.86,141329.73,147176.73511904763,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,504.0,196.0,784.0,13027.0
2020-07-10 19:00:00,153628.34,56180.06,39766.41,19473.35,35700.54,2507.98,27.27647058823529,82.52941176470588,12.394117647058822,0.1117647058823529,2020,7,10,19,4,0,144438.07,155534.74,157346.09,150769.87958333333,5899.987483361591,0,0,0,0,None,146257.61,152243.51,152705.62,145178.29,149929.45,149618.13,160248.86,141329.73,147154.6056547619,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,518.2529411764706,190.93529411764703,744.0058477508649,13028.0
2020-07-10 20:00:00,156904.92,60006.24,39684.43,19681.56,35001.42,2531.27,26.95294117647059,84.29411764705883,11.8,0.1,2020,7,10,20,4,0,153628.34,158987.11,160779.31,150683.12166666667,5788.150570871984,0,0,0,0,None,144438.07,146257.61,153784.67,148376.79,155180.03,153730.54,160248.86,141329.73,147131.5438095238,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,539.0588235294117,188.67058823529413,726.4610380622837,13029.0
2020-07-10 21:00:00,156506.5,60503.31,39203.73,19843.4,34534.61,2421.46,26.788235294117644,85.3529411764706,12.088235294117649,0.1352941176470588,2020,7,10,21,4,0,156904.92,160196.13,162208.01,150529.3870833333,5569.361003262955,0,0,0,0,None,153628.34,144438.07,154395.22,152405.16,155573.64,153599.42,160248.86,141329.73,147097.60624999998,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,562.5529411764705,187.5176470588235,717.6095501730102,13030.0
2020-07-10 22:00:00,154918.41,59733.0,39711.17,19855.9,33445.28,2173.05,26.47058823529412,86.11764705882354,12.952941176470588,0.2882352941176471,2020,7,10,22,4,0,156506.5,160248.86,162270.13,150307.285,5262.750355430419,0,0,0,0,None,156904.92,153628.34,152243.51,154736.56,154689.85,153377.29,157008.83,141329.73,147053.84601190477,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,582.3529411764706,185.29411764705884,700.6920415224914,13031.0
2020-07-10 23:00:00,152206.64,58690.47,39918.64,19679.17,31946.12,1972.24,26.147058823529413,87.94117647058823,13.764705882352942,0.5,2020,7,10,23,4,0,154918.41,157008.83,160836.27,150107.19375,5085.172041087597,0,0,0,0,None,156506.5,156904.92,146257.61,154149.93,152241.04,151352.64,156904.92,141329.73,147002.47916666666,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,601.3823529411765,183.02941176470588,683.6686851211074,13032.0
